,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,post_rank_random_all,post_rank_random_upper,post_rank_pop_all,post_rank_pop_upper,post_rank_diff_all,post_rank_diff_upper,critiqued_keyphrase_random,keyphrase_name_random,critiqued_keyphrase_pop,keyphrase_name_pop,critiqued_keyphrase_diff,keyphrase_name_diff,num_existing_keyphrases,pure_pruning_rank,diff_scores,pop_scores,random_scores
140,303,38,b'Aoyama Sushi Restaurant',5,29,b'Gusto 101',"[29, 31, 46, 70, 106, 158, 275, 511, 978, 1902, 4057]","[14, 15, 25, 31, 45, 62, 96, 138, 200, 273, 7143]","[29, 31, 46, 70, 106, 158, 275, 511, 978, 1902, 4057]","[14, 15, 25, 31, 45, 62, 96, 138, 200, 273, 7143]","[29, 29, 24, 23, 20, 24, 29, 38, 53, 77, 108]","[18, 18, 16, 16, 15, 19, 22, 27, 31, 43, 56]",189,fluffy,189,fluffy,124,salmon,,28,"[8, 10, 10, 8, 12, 18, 22, 16, 16, 12, 10]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]"
141,303,38,b'Aoyama Sushi Restaurant',6,29,b'Gusto 101',"[29, 26, 27, 34, 44, 63, 77, 105, 146, 195, 264]","[8, 8, 9, 11, 14, 18, 22, 26, 32, 35, 43]","[29, 33, 37, 50, 80, 168, 426, 1226, 4395, 6035, 6616]","[9, 11, 12, 19, 23, 44, 83, 146, 7307, 7356, 7389]","[29, 26, 27, 26, 32, 43, 56, 81, 145, 312, 629]","[28, 25, 25, 25, 31, 42, 54, 74, 117, 204, 352]",61,tempura,75,miso,90,tuna,,28,"[30, 30, 32, 34, 36, 38, 38, 38, 40, 40, 40]","[-16, -16, -14, -8, -4, -4, -6, -10, -10, -10, -10]","[-16, -16, -16, -14, -14, -12, -12, -14, -10, -10, -10]"
142,303,38,b'Aoyama Sushi Restaurant',7,29,b'Gusto 101',"[29, 23, 24, 22, 23, 27, 36, 38, 43, 53, 68]","[10, 8, 10, 13, 13, 18, 26, 27, 29, 34, 41]","[29, 27, 34, 53, 92, 146, 225, 356, 554, 972, 1677]","[11, 10, 11, 22, 35, 50, 68, 97, 130, 168, 210]","[29, 26, 27, 34, 44, 63, 77, 105, 146, 195, 264]","[8, 8, 9, 11, 14, 18, 22, 26, 32, 35, 43]",147,market,129,green tea,61,tempura,,28,"[-16, -16, -16, -14, -14, -12, -12, -14, -10, -10, -10]","[-14, -14, -14, -4, 0, 0, 2, 4, 6, 6, 6]","[-12, -4, 0, 4, 12, 12, 16, 16, 16, 14, 16]"
143,303,38,b'Aoyama Sushi Restaurant',8,29,b'Gusto 101',"[29, 30, 32, 40, 62, 97, 204, 424, 1079, 2996, 6384]","[15, 15, 18, 25, 46, 69, 139, 261, 603, 1260, 7011]","[29, 28, 33, 36, 45, 62, 95, 129, 174, 236, 308]","[14, 15, 18, 20, 28, 35, 46, 64, 75, 90, 103]","[29, 25, 21, 22, 22, 22, 24, 26, 40, 43, 72]","[29, 25, 21, 22, 22, 22, 24, 26, 40, 43, 72]",136,store,86,sesame,53,tea,,28,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-2, 0, 2, 6, 12, 10, 10, 14, 14, 12, 12]","[2, 6, 8, 10, 16, 24, 24, 22, 24, 26, 26]"
144,303,38,b'Aoyama Sushi Restaurant',9,29,b'Gusto 101',"[29, 28, 28, 34, 47, 63, 115, 193, 357, 620, 1094]","[2, 2, 3, 4, 5, 7, 22, 30, 45, 69, 97]","[29, 33, 42, 65, 99, 175, 303, 549, 1023, 2149, 4898]","[15, 17, 24, 42, 60, 91, 128, 217, 339, 497, 7028]","[29, 31, 32, 31, 41, 56, 107, 202, 601, 2911, 6454]","[26, 27, 27, 26, 37, 52, 93, 155, 376, 1033, 7019]",138,nail,161,cheaper,187,spicy,,28,"[26, 26, 26, 28, 32, 32, 34, 34, 36, 34, 30]","[0, 0, 4, 6, 12, 16, 18, 18, 22, 20, 22]","[-32, -32, -28, -28, -30, -32, -30, -26, -26, -26, -26]"
145,303,1199,"b""Ed's Real Scoop""",0,264,b'Gusto 101',"[264, 579, 1796, 6654, 7302, 7399, 7423, 7431, 7434, 7435, 7436]","[140, 258, 542, 7285, 7408, 7434, 7445, 7447, 7448, 7448, 7448]","[264, 132, 66, 46, 38, 24, 19, 16, 15, 15, 15]","[20, 13, 8, 6, 4, 2, 2, 3, 3, 3, 3]","[264, 224, 191, 165, 146, 144, 134, 147, 167, 205, 250]","[115, 106, 99, 92, 84, 83, 81, 89, 99, 114, 127]",190,smooth,138,nail,59,ice cream,,253,"[18, 16, 18, 22, 22, 24, 26, 20, 20, 20, 18]","[-32, -32, -28, -28, -30, -32, -30, -26, -26, -26, -26]","[18, 22, 28, 28, 30, 30, 32, 34, 38, 36, 36]"
146,303,1199,"b""Ed's Real Scoop""",1,264,b'Gusto 101',"[264, 305, 397, 562, 904, 1495, 2616, 4629, 5532, 5974, 6279]","[77, 92, 127, 166, 225, 274, 335, 7277, 7302, 7317, 7335]","[264, 172, 115, 94, 94, 96, 100, 102, 118, 123, 131]","[36, 32, 26, 22, 25, 27, 27, 27, 30, 30, 31]","[264, 29, 12, 10, 7, 4, 3, 3, 2, 2, 2]","[32, 7, 5, 5, 5, 2, 2, 2, 2, 2, 2]",127,fried chicken,71,cone,205,gelato,,253,"[-26, -20, -20, -18, -16, -14, -14, -16, -16, -16, -16]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-6, -2, 2, 8, 8, 8, 12, 14, 12, 12, 8]"
147,303,1199,"b""Ed's Real Scoop""",2,264,b'Gusto 101',"[264, 132, 66, 46, 38, 24, 19, 16, 15, 15, 15]","[20, 13, 8, 6, 4, 2, 2, 3, 3, 3, 3]","[264, 867, 6279, 7306, 7403, 7424, 7430, 7431, 7431, 7432, 7430]","[81, 178, 7301, 7415, 7437, 7444, 7446, 7447, 7446, 7446, 7446]","[264, 172, 115, 94, 94, 96, 100, 102, 118, 123, 131]","[36, 32, 26, 22, 25, 27, 27, 27, 30, 30, 31]",138,nail,78,strawberry,71,cone,,253,"[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]","[-32, -32, -28, -28, -30, -32, -30, -26, -26, -26, -26]"
148,303,1199,"b""Ed's Real Scoop""",3,264,b'Gusto 101',"[264, 488, 1394, 6138, 7118, 7283, 7339, 7363, 7374, 7379, 7382]","[71, 114, 232, 7262, 7375, 7409, 7422, 7427, 7431, 7432, 7432]","[264, 211, 196, 203, 220, 248, 314, 361, 409, 473, 538]","[56, 51, 51, 56, 64, 73, 87, 99, 109, 113, 126]","[264, 226, 191, 163, 151, 155, 160, 193, 217, 252, 293]","[129, 110, 97, 88, 82, 88, 97, 117, 125, 140, 162]",94,coconut,129,green tea,38,chocolate,,253,"[4, 8, 8, 6, 8, 14, 18, 16, 18, 20, 20]","[-14, -14, -14, -4, 0, 0, 2, 4, 6, 6, 6]","[-16, -18, -8, -6, -6, -2, -4, -2, -4, -2, 0]"
149,303,1199,"b""Ed's Real Scoop""",4,264,b'Gusto 101',"[264, 359, 587, 1156, 4130, 6353, 6926, 7105, 7185, 7231, 7266]","[146, 183, 245, 378, 6878, 7148, 7276, 7317, 7343, 7355, 7367]","[264, 488, 1394, 6138, 7118, 7283, 7339, 7363, 7374, 7379, 7382]","[71, 114, 232, 7262, 7375, 7409, 7422, 7427, 7431, 7432, 7432]","[264, 162, 100, 76, 70, 67, 66, 65, 66, 67, 69]","[40, 28, 25, 23, 24, 22, 24, 24, 25, 26, 26]",186,traditional,94,coconut,118,waffle,,253,"[-32, -26, -18, -12, -10, -6, -6, -6, -6, -6, -6]","[-16, -18, -8, -6, -6, -2, -4, -2, -4, -2, 0]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]"
150,303,1199,"b""Ed's Real Scoop""",5,264,b'Gusto 101',"[264, 172, 115, 94, 94, 96, 100, 102, 118, 123, 131]","[36, 32, 26, 22, 25, 27, 27, 27, 30, 30, 31]","[264, 264, 262, 294, 323, 391, 500, 659, 875, 1135, 1420]","[99, 100, 101, 109, 115, 133, 149, 177, 203, 227, 261]","[264, 262, 261, 245, 241, 241, 258, 299, 442, 767, 1633]","[262, 261, 260, 244, 240, 240, 257, 295, 428, 699, 1331]",71,cone,22,french,148,mall,,253,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]"
151,303,1199,"b""Ed's Real Scoop""",6,264,b'Gusto 101',"[264, 327, 392, 552, 877, 1679, 4241, 5922, 6456, 6737, 6899]","[116, 143, 161, 213, 304, 471, 6920, 7113, 7179, 7227, 7260]","[264, 579, 1796, 6654, 7302, 7399, 7423, 7431, 7434, 7435, 7436]","[140, 258, 542, 7285, 7408, 7434, 7445, 7447, 7448, 7448, 7448]","[264, 50, 19, 14, 10, 7, 5, 3, 3, 3, 2]","[61, 16, 4, 4, 3, 4, 3, 3, 3, 3, 2]",182,chip,190,smooth,65,espresso,,253,"[-16, -12, -12, -12, -8, -6, -4, -2, 0, 6, 6]","[18, 22, 28, 28, 30, 30, 32, 34, 38, 36, 36]","[2, 4, 4, 10, 16, 18, 20, 22, 18, 12, 16]"
152,303,1199,"b""Ed's Real Scoop""",7,264,b'Gusto 101',"[264, 211, 196, 203, 220, 248, 314, 361, 409, 473, 538]","[56, 51, 51, 56, 64, 73, 87, 99, 109, 113, 126]","[264, 162, 100, 76, 70, 67, 66, 65, 66, 67, 69]","[40, 28, 25, 23, 24, 22, 24, 24, 25, 26, 26]","[264, 211, 152, 121, 94, 82, 89, 88, 90, 101, 107]","[140, 115, 80, 72, 62, 61, 71, 73, 75, 86, 89]",129,green tea,118,waffle,47,coffee,,253,"[8, 8, 12, 16, 18, 22, 24, 28, 32, 34, 36]","[-32, -26, -18, -12, -10, -6, -6, -6, -6, -6, -6]","[-14, -14, -14, -4, 0, 0, 2, 4, 6, 6, 6]"
153,303,1199,"b""Ed's Real Scoop""",8,264,b'Gusto 101',"[264, 160, 89, 61, 42, 28, 24, 23, 21, 21, 22]","[146, 96, 57, 40, 30, 22, 18, 17, 17, 17, 18]","[264, 359, 587, 1156, 4130, 6353, 6926, 7105, 7185, 7231, 7266]","[146, 183, 245, 378, 6878, 7148, 7276, 7317, 7343, 7355, 7367]","[264, 199, 164, 150, 138, 133, 134, 133, 135, 151, 152]","[84, 72, 74, 76, 72, 71, 73, 70, 69, 75, 74]",136,store,186,traditional,199,chili,,253,"[-6, -4, 2, 4, 4, 10, 12, 10, 12, 14, 14]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]","[2, 6, 8, 10, 16, 24, 24, 22, 24, 26, 26]"
154,303,1199,"b""Ed's Real Scoop""",9,264,b'Gusto 101',"[264, 238, 221, 237, 256, 291, 317, 375, 453, 568, 691]","[85, 81, 77, 94, 107, 120, 131, 154, 179, 205, 231]","[264, 305, 397, 562, 904, 1495, 2616, 4629, 5532, 5974, 6279]","[77, 92, 127, 166, 225, 274, 335, 7277, 7302, 7317, 7335]","[264, 222, 182, 149, 108, 73, 51, 42, 39, 39, 44]","[252, 213, 176, 145, 105, 71, 51, 42, 39, 39, 43]",112,mango,127,fried chicken,152,fresh,,253,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-6, -2, 2, 8, 8, 8, 12, 14, 12, 12, 8]","[-16, -12, -2, 0, 4, 8, 8, 4, 8, 8, 6]"
155,303,3368,b'Bonjour Brioche',0,67,b'Gusto 101',"[67, 74, 91, 115, 151, 217, 320, 484, 757, 1141, 1676]","[30, 31, 39, 48, 61, 81, 110, 134, 172, 213, 259]","[67, 70, 80, 104, 136, 152, 178, 195, 215, 232, 247]","[2, 4, 9, 9, 11, 14, 15, 15, 15, 15, 15]","[67, 50, 45, 42, 45, 48, 53, 54, 55, 67, 74]","[31, 27, 27, 29, 31, 34, 35, 36, 34, 43, 46]",189,fluffy,233,english muffin,31,brunch,,65,"[4, 6, 12, 14, 16, 18, 16, 14, 16, 14, 12]","[-36, -36, -30, -30, -30, -30, -28, -30, -30, -30, -30]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]"
156,303,3368,b'Bonjour Brioche',1,67,b'Gusto 101',"[67, 70, 80, 104, 136, 152, 178, 195, 215, 232, 247]","[2, 4, 9, 9, 11, 14, 15, 15, 15, 15, 15]","[67, 29, 19, 12, 13, 13, 9, 8, 7, 7, 7]","[11, 8, 5, 3, 4, 4, 3, 3, 3, 3, 3]","[67, 29, 19, 12, 13, 13, 9, 8, 7, 7, 7]","[11, 8, 5, 3, 4, 4, 3, 3, 3, 3, 3]",233,english muffin,67,croissant,67,croissant,,65,"[-26, -20, -20, -16, -12, -14, -16, -14, -14, -14, -14]","[-26, -20, -20, -16, -12, -14, -16, -14, -14, -14, -14]","[-36, -36, -30, -30, -30, -30, -28, -30, -30, -30, -30]"
157,303,3368,b'Bonjour Brioche',2,67,b'Gusto 101',"[67, 63, 67, 72, 85, 116, 155, 223, 297, 417, 550]","[32, 31, 37, 46, 56, 79, 113, 161, 195, 257, 316]","[67, 67, 89, 131, 184, 228, 309, 407, 517, 659, 812]","[15, 17, 22, 25, 32, 39, 49, 59, 65, 74, 81]","[67, 64, 59, 56, 58, 69, 88, 118, 171, 309, 708]","[57, 54, 50, 48, 51, 60, 74, 96, 133, 227, 447]",0,chinese,89,crepe,45,egg,,65,"[32, 32, 32, 32, 32, 32, 34, 34, 34, 36, 36]","[-20, -18, -16, -18, -20, -20, -22, -22, -26, -26, -24]","[-2, 0, 6, 8, 14, 20, 24, 24, 26, 28, 30]"
158,303,3368,b'Bonjour Brioche',3,67,b'Gusto 101',"[67, 59, 71, 83, 105, 151, 255, 475, 1001, 1991, 4290]","[23, 20, 25, 26, 37, 51, 83, 143, 255, 369, 7047]","[67, 74, 91, 115, 151, 217, 320, 484, 757, 1141, 1676]","[30, 31, 39, 48, 61, 81, 110, 134, 172, 213, 259]","[67, 58, 53, 55, 61, 79, 107, 139, 184, 249, 336]","[31, 28, 23, 26, 31, 39, 53, 63, 78, 93, 109]",29,breakfast,189,fluffy,22,french,,65,"[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[0, 0, 2, 0, 4, 4, 2, 2, 2, 6, 6]","[-10, -10, -12, -12, -10, -8, -10, -8, -6, -2, -4]"
159,303,3368,b'Bonjour Brioche',4,67,b'Gusto 101',"[67, 107, 193, 455, 1615, 6478, 7208, 7343, 7387, 7408, 7415]","[24, 43, 73, 135, 305, 7336, 7409, 7425, 7437, 7445, 7446]","[67, 118, 296, 1489, 6784, 7268, 7356, 7393, 7405, 7410, 7411]","[29, 39, 78, 225, 7334, 7404, 7421, 7433, 7435, 7437, 7438]","[67, 56, 48, 42, 27, 23, 17, 16, 14, 19, 28]","[66, 55, 48, 42, 27, 23, 17, 16, 14, 19, 28]",28,japanese,78,strawberry,152,fresh,,65,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-2, -2, -4, -6, -12, -10, -18, -14, -18, -16, -14]","[-4, -2, 2, 6, 14, 18, 16, 18, 18, 20, 22]"
160,303,3368,b'Bonjour Brioche',5,67,b'Gusto 101',"[67, 100, 182, 366, 1099, 5274, 6807, 7139, 7267, 7316, 7343]","[30, 45, 77, 127, 235, 7212, 7344, 7392, 7412, 7418, 7422]","[67, 137, 412, 2147, 6995, 7334, 7396, 7413, 7424, 7431, 7435]","[13, 23, 67, 226, 7418, 7442, 7446, 7447, 7448, 7448, 7449]","[67, 49, 46, 39, 33, 27, 29, 32, 35, 40, 49]","[36, 28, 28, 27, 25, 20, 23, 28, 31, 37, 45]",193,mayo,18,bakery,47,coffee,,65,"[8, 8, 12, 16, 18, 22, 24, 28, 32, 34, 36]","[-24, -22, -20, -16, -14, -14, -16, -14, -8, -6, -4]","[2, 4, 10, 16, 18, 18, 18, 20, 16, 16, 18]"
161,303,3368,b'Bonjour Brioche',6,67,b'Gusto 101',"[67, 57, 52, 43, 43, 46, 54, 59, 62, 79, 101]","[44, 39, 38, 31, 33, 37, 42, 48, 52, 60, 76]","[67, 49, 45, 49, 54, 62, 70, 76, 87, 93, 110]","[32, 24, 26, 30, 36, 43, 47, 47, 54, 57, 67]","[67, 65, 66, 77, 96, 117, 169, 264, 430, 751, 1315]","[37, 36, 39, 44, 56, 69, 100, 144, 213, 334, 478]",51,pork,161,cheaper,42,sandwich,,65,"[8, 10, 10, 14, 8, 14, 12, 12, 14, 18, 20]","[0, 0, 4, 6, 12, 16, 18, 18, 22, 20, 22]","[14, 16, 16, 20, 20, 24, 28, 26, 26, 28, 30]"
162,303,3368,b'Bonjour Brioche',7,67,b'Gusto 101',"[67, 55, 46, 35, 40, 43, 51, 58, 71, 96, 116]","[41, 34, 29, 21, 28, 33, 40, 46, 55, 76, 88]","[67, 100, 182, 366, 1099, 5274, 6807, 7139, 7267, 7316, 7343]","[30, 45, 77, 127, 235, 7212, 7344, 7392, 7412, 7418, 7422]","[67, 65, 62, 81, 107, 155, 232, 436, 846, 1953, 4489]","[39, 38, 36, 44, 58, 83, 113, 171, 250, 378, 7081]",136,store,193,mayo,124,salmon,,65,"[8, 10, 10, 8, 12, 18, 22, 16, 16, 12, 10]","[2, 4, 10, 16, 18, 18, 18, 20, 16, 16, 18]","[2, 6, 8, 10, 16, 24, 24, 22, 24, 26, 26]"
163,303,3368,b'Bonjour Brioche',8,67,b'Gusto 101',"[67, 83, 105, 150, 239, 405, 854, 2221, 5255, 6234, 6661]","[26, 33, 42, 63, 101, 152, 257, 432, 7111, 7221, 7288]","[67, 58, 53, 55, 61, 79, 107, 139, 184, 249, 336]","[31, 28, 23, 26, 31, 39, 53, 63, 78, 93, 109]","[67, 59, 55, 57, 59, 65, 79, 101, 126, 170, 224]","[35, 32, 33, 37, 41, 48, 56, 69, 81, 96, 117]",112,mango,22,french,113,bacon,,65,"[4, 10, 12, 12, 18, 22, 26, 28, 26, 22, 24]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]","[-16, -12, -2, 0, 4, 8, 8, 4, 8, 8, 6]"
164,303,3368,b'Bonjour Brioche',9,67,b'Gusto 101',"[67, 49, 45, 49, 54, 62, 70, 76, 87, 93, 110]","[32, 24, 26, 30, 36, 43, 47, 47, 54, 57, 67]","[67, 77, 111, 166, 307, 741, 3673, 6265, 6866, 7078, 7173]","[46, 53, 75, 106, 170, 278, 6809, 7123, 7253, 7309, 7334]","[67, 67, 67, 63, 67, 88, 108, 139, 243, 504, 1408]","[65, 65, 65, 61, 65, 85, 104, 131, 221, 415, 874]",161,cheaper,186,traditional,87,tart,,65,"[38, 38, 38, 40, 40, 40, 40, 40, 40, 40, 38]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]","[0, 0, 4, 6, 12, 16, 18, 18, 22, 20, 22]"
165,303,4432,b'Thor Espresso Bar',0,2324,b'Gusto 101',"[2324, 1399, 831, 510, 344, 261, 209, 180, 166, 154, 149]","[248, 182, 126, 90, 67, 58, 50, 47, 45, 45, 43]","[2324, 1586, 1357, 1296, 1288, 1278, 1282, 1292, 1301, 1304, 1315]","[31, 49, 50, 49, 46, 46, 46, 45, 45, 47, 47]","[2324, 2281, 2208, 2131, 2052, 2001, 1959, 1923, 1940, 1968, 2019]","[718, 730, 755, 768, 769, 781, 777, 778, 782, 770, 779]",163,dog,220,lactose intolerant,47,coffee,,1361,"[8, 8, 12, 16, 18, 22, 24, 28, 32, 34, 36]","[-32, -32, -30, -30, -30, -30, -30, -32, -32, -32, -32]","[-24, -22, -20, -14, -4, 2, -4, -4, -6, -4, -4]"
166,303,4432,b'Thor Espresso Bar',1,2324,b'Gusto 101',"[2324, 3053, 4634, 5657, 6213, 6507, 6646, 6708, 6743, 6776, 6775]","[492, 584, 7079, 7165, 7241, 7281, 7298, 7305, 7312, 7318, 7312]","[2324, 1399, 831, 510, 344, 261, 209, 180, 166, 154, 149]","[248, 182, 126, 90, 67, 58, 50, 47, 45, 45, 43]","[2324, 829, 402, 228, 148, 128, 116, 104, 97, 96, 94]","[215, 128, 95, 72, 59, 55, 48, 45, 47, 49, 51]",147,market,163,dog,65,espresso,,1361,"[-16, -12, -12, -12, -8, -6, -4, -2, 0, 6, 6]","[-24, -22, -20, -14, -4, 2, -4, -4, -6, -4, -4]","[-12, -4, 0, 4, 12, 12, 16, 16, 16, 14, 16]"
167,303,4432,b'Thor Espresso Bar',2,2324,b'Gusto 101',"[2324, 2823, 3551, 4888, 5533, 5901, 6132, 6219, 6273, 6309, 6327]","[414, 483, 539, 7140, 7186, 7218, 7237, 7250, 7254, 7254, 7253]","[2324, 1438, 894, 636, 501, 417, 375, 359, 349, 354, 354]","[157, 133, 110, 92, 77, 72, 70, 71, 69, 66, 66]","[2324, 2064, 1789, 1572, 1377, 1213, 1101, 1073, 1036, 1020, 1020]","[726, 700, 645, 602, 557, 517, 483, 473, 444, 432, 424]",29,breakfast,71,cone,105,latte,,1361,"[20, 18, 16, 18, 16, 18, 18, 20, 24, 22, 22]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]","[-10, -10, -12, -12, -10, -8, -10, -8, -6, -2, -4]"
168,303,4432,b'Thor Espresso Bar',3,2324,b'Gusto 101',"[2324, 1410, 873, 546, 383, 279, 232, 208, 186, 172, 171]","[581, 460, 345, 254, 200, 158, 140, 130, 120, 112, 113]","[2324, 1680, 1261, 978, 820, 723, 680, 653, 636, 620, 617]","[184, 168, 156, 144, 144, 138, 139, 140, 140, 143, 143]","[2324, 2539, 2838, 3294, 4373, 5281, 5940, 6408, 6649, 6747, 6759]","[1760, 1883, 2049, 2281, 5495, 5941, 6325, 6620, 6780, 6842, 6834]",126,milk,18,bakery,148,mall,,1361,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-24, -22, -20, -16, -14, -14, -16, -14, -8, -6, -4]","[18, 18, 18, 18, 20, 20, 22, 20, 20, 20, 20]"
169,303,4432,b'Thor Espresso Bar',4,2324,b'Gusto 101',"[2324, 1586, 1357, 1296, 1288, 1278, 1282, 1292, 1301, 1304, 1315]","[31, 49, 50, 49, 46, 46, 46, 45, 45, 47, 47]","[2324, 1699, 1243, 971, 794, 707, 658, 647, 630, 634, 629]","[565, 501, 445, 401, 365, 347, 330, 317, 314, 310, 303]","[2324, 2004, 1671, 1382, 1083, 847, 696, 579, 523, 480, 470]","[1325, 1211, 1072, 949, 791, 659, 562, 486, 448, 419, 408]",220,lactose intolerant,190,smooth,3,bar,,1361,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[18, 22, 28, 28, 30, 30, 32, 34, 38, 36, 36]","[-32, -32, -30, -30, -30, -30, -30, -32, -32, -32, -32]"
170,303,4432,b'Thor Espresso Bar',5,2324,b'Gusto 101',"[2324, 1438, 894, 636, 501, 417, 375, 359, 349, 354, 354]","[157, 133, 110, 92, 77, 72, 70, 71, 69, 66, 66]","[2324, 3053, 4634, 5657, 6213, 6507, 6646, 6708, 6743, 6776, 6775]","[492, 584, 7079, 7165, 7241, 7281, 7298, 7305, 7312, 7318, 7312]","[2324, 2381, 2459, 2563, 2703, 2935, 3265, 3764, 4732, 5146, 5416]","[1823, 1854, 1907, 1979, 2073, 2220, 2409, 2669, 5651, 5819, 5959]",71,cone,147,market,153,friendly,,1361,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 38, 38]","[-12, -4, 0, 4, 12, 12, 16, 16, 16, 14, 16]","[-24, -20, -16, -16, -14, -16, -10, -8, -8, -8, -6]"
171,303,4432,b'Thor Espresso Bar',6,2324,b'Gusto 101',"[2324, 1680, 1261, 978, 820, 723, 680, 653, 636, 620, 617]","[184, 168, 156, 144, 144, 138, 139, 140, 140, 143, 143]","[2324, 2823, 3551, 4888, 5533, 5901, 6132, 6219, 6273, 6309, 6327]","[414, 483, 539, 7140, 7186, 7218, 7237, 7250, 7254, 7254, 7253]","[2324, 1410, 873, 546, 383, 279, 232, 208, 186, 172, 171]","[581, 460, 345, 254, 200, 158, 140, 130, 120, 112, 113]",18,bakery,29,breakfast,126,milk,,1361,"[18, 18, 18, 18, 20, 20, 22, 20, 20, 20, 20]","[-10, -10, -12, -12, -10, -8, -10, -8, -6, -2, -4]","[-24, -22, -20, -16, -14, -14, -16, -14, -8, -6, -4]"
172,303,4432,b'Thor Espresso Bar',7,2324,b'Gusto 101',"[2324, 1699, 1243, 971, 794, 707, 658, 647, 630, 634, 629]","[565, 501, 445, 401, 365, 347, 330, 317, 314, 310, 303]","[2324, 1410, 873, 546, 383, 279, 232, 208, 186, 172, 171]","[581, 460, 345, 254, 200, 158, 140, 130, 120, 112, 113]","[2324, 1699, 1243, 971, 794, 707, 658, 647, 630, 634, 629]","[565, 501, 445, 401, 365, 347, 330, 317, 314, 310, 303]",190,smooth,126,milk,190,smooth,,1361,"[18, 22, 28, 28, 30, 30, 32, 34, 38, 36, 36]","[18, 18, 18, 18, 20, 20, 22, 20, 20, 20, 20]","[18, 22, 28, 28, 30, 30, 32, 34, 38, 36, 36]"
173,303,5659,"b""Mildred's Temple Kitchen""",0,192,b'Gusto 101',"[192, 133, 89, 63, 55, 48, 50, 53, 55, 56, 60]","[70, 54, 43, 30, 28, 25, 26, 26, 28, 29, 31]","[192, 7120, 7414, 7438, 7441, 7442, 7444, 7444, 7445, 7447, 7447]","[10, 7444, 7452, 7454, 7455, 7455, 7455, 7455, 7455, 7455, 7455]","[192, 9, 6, 3, 0, 0, 0, 0, 0, 0, 0]","[48, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0]",22,french,230,alcoholic beverage,107,pancake,,190,"[-18, -14, -10, -10, -4, 0, 4, 6, 2, 0, 2]","[-32, -32, -34, -34, -34, -34, -34, -34, -34, -34, -34]","[-2, -2, -2, 0, 0, 0, 2, -4, 2, 2, 2]"
174,303,5659,"b""Mildred's Temple Kitchen""",1,192,b'Gusto 101',"[192, 222, 354, 497, 620, 743, 861, 970, 1062, 1143, 1215]","[12, 15, 20, 22, 25, 25, 30, 32, 35, 37, 38]","[192, 222, 354, 497, 620, 743, 861, 970, 1062, 1143, 1215]","[12, 15, 20, 22, 25, 25, 30, 32, 35, 37, 38]","[192, 738, 6605, 7398, 7448, 7454, 7454, 7454, 7454, 7454, 7454]","[130, 406, 7095, 7418, 7452, 7454, 7454, 7454, 7454, 7454, 7454]",233,english muffin,233,english muffin,43,cake,,190,"[22, 22, 24, 30, 30, 28, 26, 26, 26, 28, 22]","[-36, -36, -30, -30, -30, -30, -28, -30, -30, -30, -30]","[-36, -36, -30, -30, -30, -30, -28, -30, -30, -30, -30]"
175,303,5659,"b""Mildred's Temple Kitchen""",2,192,b'Gusto 101',"[192, 274, 453, 1153, 5169, 6602, 6969, 7120, 7187, 7222, 7249]","[97, 128, 181, 311, 7087, 7235, 7309, 7348, 7363, 7373, 7378]","[192, 139, 92, 82, 71, 67, 72, 81, 92, 103, 113]","[13, 14, 11, 8, 8, 8, 9, 14, 17, 20, 20]","[192, 101, 54, 32, 20, 16, 13, 12, 12, 9, 8]","[77, 47, 33, 21, 14, 11, 9, 9, 9, 7, 6]",203,greasy,138,nail,31,brunch,,190,"[4, 6, 12, 14, 16, 18, 16, 14, 16, 14, 12]","[-32, -32, -28, -28, -30, -32, -30, -26, -26, -26, -26]","[2, 6, 14, 16, 14, 18, 14, 14, 22, 20, 20]"
